Title,Source,File_path,IMDb_id
,walker,../data/walker2015_scene_diag/dialogs/Action/scarface_dialog.txt,
scott pilgrim vs. the world,walker,../data/walker2015_scene_diag/dialogs/Action/scottpilgrimvstheworld_dialog.txt,0446029
sherlock holmes,walker,../data/walker2015_scene_diag/dialogs/Action/sherlockholmes_dialog.txt,0988045
"""the siege""",walker,../data/walker2015_scene_diag/dialogs/Action/siegethe_dialog.txt,0133952
smokin' aces,walker,../data/walker2015_scene_diag/dialogs/Action/smokinaces_dialog.txt,0475394
snow white and the huntsman,walker,../data/walker2015_scene_diag/dialogs/Action/snowwhiteandthehuntsman_dialog.txt,1735898
soldier,walker,../data/walker2015_scene_diag/dialogs/Action/soldier_dialog.txt,0120157
someone to watch over me,walker,../data/walker2015_scene_diag/dialogs/Action/someonetowatchoverme_dialog.txt,0094008
s p i d e r - m a n,walker,../data/walker2015_scene_diag/dialogs/Action/spiderman_dialog.txt,0145487
s t a r s h i p t r o o p e r s,walker,../data/walker2015_scene_diag/dialogs/Action/starshiptroopers_dialog.txt,0120201
star trek,walker,../data/walker2015_scene_diag/dialogs/Action/startrek_dialog.txt,0796366
star trek: first contact,walker,../data/walker2015_scene_diag/dialogs/Action/startrekfirstcontact_dialog.txt,0117731
star trek: generations,walker,../data/walker2015_scene_diag/dialogs/Action/startrekgenerations_dialog.txt,0111280
star trek ii: the wrath of khan,walker,../data/walker2015_scene_diag/dialogs/Action/startrekiithewrathofkhan_dialog.txt,0084726
star trek: nemesis,walker,../data/walker2015_scene_diag/dialogs/Action/startreknemesis_dialog.txt,0253754
,walker,../data/walker2015_scene_diag/dialogs/Action/starwarsanewhope_dialog.txt,
,walker,../data/walker2015_scene_diag/dialogs/Action/starwarsattackoftheclones_dialog.txt,
,walker,../data/walker2015_scene_diag/dialogs/Action/starwarstheempirestrikesback_dialog.txt,
s t r a n g e d a y s,walker,../data/walker2015_scene_diag/dialogs/Action/strangedays_dialog.txt,0114558
the stuntman,walker,../data/walker2015_scene_diag/dialogs/Action/stuntmanthe_dialog.txt,0081568
supergirl,walker,../data/walker2015_scene_diag/dialogs/Action/supergirl_dialog.txt,0088206
